2009,2,19,CBS,buy,100
2009,2,26,CBS,sell,100
2009,2,23,JBL,buy,100
2009,3,2,JBL,sell,100
2009,2,25,CBS,buy,100
2009,3,4,CBS,sell,100
2009,2,25,GT,buy,100
2009,3,4,GT,sell,100
2009,2,27,BAC,buy,100
2009,3,6,BAC,sell,100
2009,2,27,SLM,buy,100
2009,3,6,SLM,sell,100
2009,3,2,AIV,buy,100
2009,3,9,AIV,sell,100
2009,3,2,MAS,buy,100
2009,3,9,MAS,sell,100
2009,3,2,TIE,buy,100
2009,3,9,TIE,sell,100
2009,3,2,TXT,buy,100
2009,3,9,TXT,sell,100
2009,3,2,XRX,buy,100
2009,3,9,XRX,sell,100
2009,3,3,HIG,buy,100
2009,3,10,HIG,sell,100
2009,3,3,IP,buy,100
2009,3,10,IP,sell,100
2009,3,3,NWL,buy,100
2009,3,10,NWL,sell,100
2009,3,5,AIV,buy,100
2009,3,12,AIV,sell,100
2009,3,5,DFS,buy,100
2009,3,12,DFS,sell,100
2009,3,5,HIG,buy,100
2009,3,12,HIG,sell,100
2009,3,5,NWL,buy,100
2009,3,12,NWL,sell,100
2009,3,9,AES,buy,100
2009,3,16,AES,sell,100
2009,3,9,NWSA,buy,100
2009,3,16,NWSA,sell,100
2009,3,19,XL,buy,100
2009,3,26,XL,sell,100
2009,3,20,XRX,buy,100
2009,3,27,XRX,sell,100
2009,3,27,CBG,buy,100
2009,4,3,CBG,sell,100
2009,3,30,AIV,buy,100
2009,4,6,AIV,sell,100
2009,3,30,XRX,buy,100
2009,4,6,XRX,sell,100
2009,4,6,CBG,buy,100
2009,4,14,CBG,sell,100
2009,4,6,XRX,buy,100
2009,4,14,XRX,sell,100
2009,4,7,HST,buy,100
2009,4,15,HST,sell,100
2009,4,7,TER,buy,100
2009,4,15,TER,sell,100
2009,4,14,RF,buy,100
2009,4,21,RF,sell,100
2009,4,17,SLM,buy,100
2009,4,24,SLM,sell,100
2009,4,20,MU,buy,100
2009,4,27,MU,sell,100
2009,4,20,TER,buy,100
2009,4,27,TER,sell,100
2009,4,23,MU,buy,100
2009,4,30,MU,sell,100
2009,4,27,JDSU,buy,100
2009,5,4,JDSU,sell,100
2009,4,27,RF,buy,100
2009,5,4,RF,sell,100
2009,4,30,JDSU,buy,100
2009,5,7,JDSU,sell,100
2009,4,30,SLM,buy,100
2009,5,7,SLM,sell,100
2009,5,7,GCI,buy,100
2009,5,14,GCI,sell,100
2009,5,7,JDSU,buy,100
2009,5,14,JDSU,sell,100
2009,5,7,MU,buy,100
2009,5,14,MU,sell,100
2009,5,11,JDSU,buy,100
2009,5,18,JDSU,sell,100
2009,5,12,GCI,buy,100
2009,5,19,GCI,sell,100
2009,5,13,F,buy,100
2009,5,20,F,sell,100
2009,5,13,GNW,buy,100
2009,5,20,GNW,sell,100
2009,5,13,HBAN,buy,100
2009,5,20,HBAN,sell,100
2009,5,13,RF,buy,100
2009,5,20,RF,sell,100
2009,5,13,S,buy,100
2009,5,20,S,sell,100
2009,5,20,RF,buy,100
2009,5,28,RF,sell,100
2009,5,21,GNW,buy,100
2009,5,29,GNW,sell,100
2009,5,27,GNW,buy,100
2009,6,3,GNW,sell,100
2009,5,27,KEY,buy,100
2009,6,3,KEY,sell,100
2009,5,28,GCI,buy,100
2009,6,4,GCI,sell,100
2009,6,1,KEY,buy,100
2009,6,8,KEY,sell,100
2009,6,2,GCI,buy,100
2009,6,9,GCI,sell,100
2009,6,3,MU,buy,100
2009,6,10,MU,sell,100
2009,6,3,S,buy,100
2009,6,10,S,sell,100
2009,6,8,S,buy,100
2009,6,15,S,sell,100
2009,6,19,S,buy,100
2009,6,26,S,sell,100
2009,6,23,MU,buy,100
2009,6,30,MU,sell,100
2009,7,2,IPG,buy,100
2009,7,10,IPG,sell,100
2009,7,2,MU,buy,100
2009,7,10,MU,sell,100
2009,7,7,JDSU,buy,100
2009,7,14,JDSU,sell,100
2009,7,21,GCI,buy,100
2009,7,28,GCI,sell,100
2009,7,21,KEY,buy,100
2009,7,28,KEY,sell,100
2009,8,11,LSI,buy,100
2009,8,18,LSI,sell,100
2009,8,17,LSI,buy,100
2009,8,24,LSI,sell,100
2009,8,20,LSI,buy,100
2009,8,27,LSI,sell,100
2009,9,1,C,buy,100
2009,9,9,C,sell,100
2009,9,2,LSI,buy,100
2009,9,10,LSI,sell,100
2009,9,23,MSI,buy,100
2009,9,30,MSI,sell,100
2009,10,1,MSI,buy,100
2009,10,8,MSI,sell,100
2009,10,8,MSI,buy,100
2009,10,15,MSI,sell,100
2009,10,15,C,buy,100
2009,10,22,C,sell,100
2009,10,28,AMD,buy,100
2009,11,4,AMD,sell,100
2009,10,28,LSI,buy,100
2009,11,4,LSI,sell,100
2009,10,28,RF,buy,100
2009,11,4,RF,sell,100
2009,10,30,RF,buy,100
2009,11,6,RF,sell,100
2009,11,3,LSI,buy,100
2009,11,10,LSI,sell,100
2009,11,19,MSI,buy,100
2009,11,27,MSI,sell,100
2009,11,27,THC,buy,100
2009,12,4,THC,sell,100
2009,12,9,MSI,buy,100
2009,12,16,MSI,sell,100
2009,12,14,MSI,buy,100
2009,12,21,MSI,sell,100
2009,12,18,THC,buy,100
2009,12,28,THC,sell,100
